,id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id.1,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label,avg_sentence_length,avg_word_length,characer_count,is_quoted_retweet,number_all_caps,random_caps,is_mention,comma,period,semicolon,colon,qmark,emark,asterisk,ellipsis,period_of_day,weekday,starts_with_I,crooked,sleepy,dishonest,irrelevant,hypocrite,fake,racist,anti-semitic,hater,disgraced,terrible,nasty,lying,lightweight,wacky,neurotic,nut job,nutjob,dope,clown,dummy,sad,disaster,little,crying,no clue,stupid,loser,dying,failed,failing,weak,crazy,phony,media,overrated,wow,begged,beg,dirty,fraud,bimbo,enjoy,hillary,jeb,ted,biden,obama,pocahontas,puppet,lyin,corrupt,dopey,sloppy,low iq,low i.q.,psycho,goofball,lowlife,slippery,@barackobama,(we),make america great again,makeamericagreatagain,maga,#trump,democrat,foxnews,cnn,msnbc,fakenews,fake news,clinton,americafirst,america first,trump,make america safe again,@realdonaldtrump,a.m.,p.m.,join me,neg,neu,pos,compound,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
535,535,Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain https://t.co/RYWjgPh9Ja,False,20269,,4/25/2016 22:11,False,,724722000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7833,False,False,,,-1,3.75,7.571428571428571,121,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.589,0.182,0.7777000000000001,"9006   NaN
Name: anger, dtype: float64","9006   NaN
Name: anticipation, dtype: float64","9006   NaN
Name: disgust, dtype: float64","9006   NaN
Name: fear, dtype: float64","9006   NaN
Name: joy, dtype: float64","9006   NaN
Name: negative, dtype: float64","9006   NaN
Name: positive, dtype: float64","9006   NaN
Name: sadness, dtype: float64","9006   NaN
Name: surprise, dtype: float64","9006   NaN
Name: trust, dtype: float64"
536,536,Thank you West Chester; Pennsylvania!  #PAPrimary #VoteTrump  https://t.co/Qva1QtmhpS https://t.co/CF9SYBqka7,False,9452,,4/25/2016 22:06,False,,724721000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3221,False,False,,,-1,2.75,10.666666666666666,108,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.741,0.259,1.4199,0,0,0,0,0,0,0,0,0,0
537,537,Thank you Warwick; Rhode Island!  #RIPrimary #VoteTrump   https://t.co/V0d4CuS1xf https://t.co/GU3p28VMe0,False,8517,,4/25/2016 21:54,False,,724718000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2782,False,False,,,-1,2.75,10.11111111111111,104,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.741,0.259,1.4199,"6903    0
Name: anger, dtype: int64","6903    0
Name: anticipation, dtype: int64","6903    0
Name: disgust, dtype: int64","6903    0
Name: fear, dtype: int64","6903    0
Name: joy, dtype: int64","6903    0
Name: negative, dtype: int64","6903    0
Name: positive, dtype: int64","6903    0
Name: sadness, dtype: int64","6903    0
Name: surprise, dtype: int64","6903    0
Name: trust, dtype: int64"
538,538,Shows how weak and desperate Lyin' Ted is when he has to team up with a guy who openly can't stand him and is only 1 win and 38 losses.,False,18940,,4/25/2016 11:59,False,,724568000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7053,False,False,,,1,30.0,3.5,134,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.672,0.106,0.5233,"11392   NaN
Name: anger, dtype: float64","11392   NaN
Name: anticipation, dtype: float64","11392   NaN
Name: disgust, dtype: float64","11392   NaN
Name: fear, dtype: float64","11392   NaN
Name: joy, dtype: float64","11392   NaN
Name: negative, dtype: float64","11392   NaN
Name: positive, dtype: float64","11392   NaN
Name: sadness, dtype: float64","11392   NaN
Name: surprise, dtype: float64","11392   NaN
Name: trust, dtype: float64"
539,539,Lyin' Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up (collusion) in a two on one. Shows weakness!,False,21441,,4/25/2016 11:54,False,,724567000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7964,False,False,,,1,15.0,3.566666666666667,137,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0.897,0.0,0.5246999999999999,"12580   NaN
Name: anger, dtype: float64","12580   NaN
Name: anticipation, dtype: float64","12580   NaN
Name: disgust, dtype: float64","12580   NaN
Name: fear, dtype: float64","12580   NaN
Name: joy, dtype: float64","12580   NaN
Name: negative, dtype: float64","12580   NaN
Name: positive, dtype: float64","12580   NaN
Name: sadness, dtype: float64","12580   NaN
Name: surprise, dtype: float64","12580   NaN
Name: trust, dtype: float64"
540,540,Lyin' Ted and Kasich are mathematically dead and totally desperate. Their donors &amp; special interest groups are not happy with them. Sad!,False,22983,,4/25/2016 3:49,False,,724445000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8085,False,False,,,1,7.333333333333333,5.2727272727272725,139,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.457,0.163,0.17830000000000001,"12580   NaN
Name: anger, dtype: float64","12580   NaN
Name: anticipation, dtype: float64","12580   NaN
Name: disgust, dtype: float64","12580   NaN
Name: fear, dtype: float64","12580   NaN
Name: joy, dtype: float64","12580   NaN
Name: negative, dtype: float64","12580   NaN
Name: positive, dtype: float64","12580   NaN
Name: sadness, dtype: float64","12580   NaN
Name: surprise, dtype: float64","12580   NaN
Name: trust, dtype: float64"
541,541,Wow; just announced that Lyin' Ted and Kasich are going to collude in order to keep me from getting the Republican nomination. DESPERATION!,False,29332,,4/25/2016 3:39,False,,724443000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12012,False,False,,,1,11.5,5.0,138,0,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13,0.729,0.142,1.0923,"12580   NaN
Name: anger, dtype: float64","12580   NaN
Name: anticipation, dtype: float64","12580   NaN
Name: disgust, dtype: float64","12580   NaN
Name: fear, dtype: float64","12580   NaN
Name: joy, dtype: float64","12580   NaN
Name: negative, dtype: float64","12580   NaN
Name: positive, dtype: float64","12580   NaN
Name: sadness, dtype: float64","12580   NaN
Name: surprise, dtype: float64","12580   NaN
Name: trust, dtype: float64"
542,542,I am happy to hear how badly the @nytimes is doing. It is a seriously failing paper with readership which is way down. Becoming irrelevant!,False,14991,,4/25/2016 1:27,False,,724409000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4643,False,False,,,1,8.333333333333334,4.48,138,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.611,0.119,0.4293,"5865   NaN
Name: anger, dtype: float64","5865   NaN
Name: anticipation, dtype: float64","5865   NaN
Name: disgust, dtype: float64","5865   NaN
Name: fear, dtype: float64","5865   NaN
Name: joy, dtype: float64","5865   NaN
Name: negative, dtype: float64","5865   NaN
Name: positive, dtype: float64","5865   NaN
Name: sadness, dtype: float64","5865   NaN
Name: surprise, dtype: float64","5865   NaN
Name: trust, dtype: float64"
543,543,"""@DiamondandSilk: .@DonaldJTrumpJr awesome job on @CNNSotu. DonaldTrump has integrity &amp; he refuses 2 play the game call ""Delegate Bribery""",False,10838,,4/24/2016 14:05,False,,724238000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3719,False,False,,,1,6.333333333333333,6.421052631578948,142,1,0,2,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.622,0.378,1.8441999999999998,"6969   NaN
Name: anger, dtype: float64","6969   NaN
Name: anticipation, dtype: float64","6969   NaN
Name: disgust, dtype: float64","6969   NaN
Name: fear, dtype: float64","6969   NaN
Name: joy, dtype: float64","6969   NaN
Name: negative, dtype: float64","6969   NaN
Name: positive, dtype: float64","6969   NaN
Name: sadness, dtype: float64","6969   NaN
Name: surprise, dtype: float64","6969   NaN
Name: trust, dtype: float64"
544,544,"""@newtgingrich: #NYPrimary turned Trump from frontrunner into presumptive #GOP nominee https://t.co/oLC7mGgnZ9 https://t.co/iNolBfFFRF""",False,11391,,4/24/2016 14:03,False,,724237000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4609,False,False,,,1,4.666666666666667,10.166666666666666,135,1,0,2,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,1.0,"13134   NaN
Name: anger, dtype: float64","13134   NaN
Name: anticipation, dtype: float64","13134   NaN
Name: disgust, dtype: float64","13134   NaN
Name: fear, dtype: float64","13134   NaN
Name: joy, dtype: float64","13134   NaN
Name: negative, dtype: float64","13134   NaN
Name: positive, dtype: float64","13134   NaN
Name: sadness, dtype: float64","13134   NaN
Name: surprise, dtype: float64","13134   NaN
Name: trust, dtype: float64"
545,545,I will be in Maryland this afternoon for a major rally. Things are looking good for Tuesday!,False,12344,,4/24/2016 14:01,False,,724237000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3595,False,False,,,1,8.5,4.352941176470588,91,0,0,2,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.814,0.186,1.4926,"294   NaN
Name: anger, dtype: float64","294   NaN
Name: anticipation, dtype: float64","294   NaN
Name: disgust, dtype: float64","294   NaN
Name: fear, dtype: float64","294   NaN
Name: joy, dtype: float64","294   NaN
Name: negative, dtype: float64","294   NaN
Name: positive, dtype: float64","294   NaN
Name: sadness, dtype: float64","294   NaN
Name: surprise, dtype: float64","294   NaN
Name: trust, dtype: float64"
546,546,.@AndreBauer  Great job and advice on @CNN  @jaketapper  Thank you!,False,6499,,4/24/2016 13:58,False,,724236000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1656,False,False,,,1,10.0,5.3,67,0,0,3,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.537,0.463,1.784,"6969    0
Name: anger, dtype: int64","6969    0
Name: anticipation, dtype: int64","6969    0
Name: disgust, dtype: int64","6969    0
Name: fear, dtype: int64","6969    0
Name: joy, dtype: int64","6969    0
Name: negative, dtype: int64","6969    1
Name: positive, dtype: int64","6969    0
Name: sadness, dtype: int64","6969    0
Name: surprise, dtype: int64","6969    0
Name: trust, dtype: int64"
547,547,.@Borisep was great on @JudgeJeanine tonight. Very smart commentary that will prove to be correct!,False,8841,,4/24/2016 2:01,False,,724056000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2526,False,False,,,1,7.5,5.4,98,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.638,0.362,1.8117999999999999,"9914    0
Name: anger, dtype: int64","9914    0
Name: anticipation, dtype: int64","9914    0
Name: disgust, dtype: int64","9914    0
Name: fear, dtype: int64","9914    0
Name: joy, dtype: int64","9914    0
Name: negative, dtype: int64","9914    1
Name: positive, dtype: int64","9914    0
Name: sadness, dtype: int64","9914    0
Name: surprise, dtype: int64","9914    0
Name: trust, dtype: int64"
548,548,As soon as John Kasich is hit with negative ads; he will drop like a rock in the polls against Crooked Hillary Clinton. I will win!,False,16240,,4/24/2016 1:48,False,,724052000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4711,False,False,,,1,13.0,4.0,130,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.179,0.617,0.204,1.2003,"6973   NaN
Name: anger, dtype: float64","6973   NaN
Name: anticipation, dtype: float64","6973   NaN
Name: disgust, dtype: float64","6973   NaN
Name: fear, dtype: float64","6973   NaN
Name: joy, dtype: float64","6973   NaN
Name: negative, dtype: float64","6973   NaN
Name: positive, dtype: float64","6973   NaN
Name: sadness, dtype: float64","6973   NaN
Name: surprise, dtype: float64","6973   NaN
Name: trust, dtype: float64"
549,549,I had a great day campaigning in Connecticut. Looking for a big vote on Tuesday!,False,11487,,4/24/2016 1:41,False,,724051000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3045,False,False,,,1,7.5,4.266666666666667,79,0,0,2,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.715,0.285,1.6588,"3166   NaN
Name: anger, dtype: float64","3166   NaN
Name: anticipation, dtype: float64","3166   NaN
Name: disgust, dtype: float64","3166   NaN
Name: fear, dtype: float64","3166   NaN
Name: joy, dtype: float64","3166   NaN
Name: negative, dtype: float64","3166   NaN
Name: positive, dtype: float64","3166   NaN
Name: sadness, dtype: float64","3166   NaN
Name: surprise, dtype: float64","3166   NaN
Name: trust, dtype: float64"
550,550,Congratulations to @seanhannity on his great ratings and ratings increase as reported by the @AP today. Amazing job!,False,14318,,4/24/2016 0:55,False,,724039000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4152,False,False,,,1,9.0,5.388888888888889,115,0,0,2,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.493,0.507,1.937,"10184   NaN
Name: anger, dtype: float64","10184   NaN
Name: anticipation, dtype: float64","10184   NaN
Name: disgust, dtype: float64","10184   NaN
Name: fear, dtype: float64","10184   NaN
Name: joy, dtype: float64","10184   NaN
Name: negative, dtype: float64","10184   NaN
Name: positive, dtype: float64","10184   NaN
Name: sadness, dtype: float64","10184   NaN
Name: surprise, dtype: float64","10184   NaN
Name: trust, dtype: float64"
551,551,Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks! https://t.co/zVmhYsd4ir,False,15289,,4/23/2016 20:29,False,,723972000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4420,False,False,,,-1,5.25,4.4,109,0,1,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.606,0.394,1.8858000000000001,"10209   NaN
Name: anger, dtype: float64","10209   NaN
Name: anticipation, dtype: float64","10209   NaN
Name: disgust, dtype: float64","10209   NaN
Name: fear, dtype: float64","10209   NaN
Name: joy, dtype: float64","10209   NaN
Name: negative, dtype: float64","10209   NaN
Name: positive, dtype: float64","10209   NaN
Name: sadness, dtype: float64","10209   NaN
Name: surprise, dtype: float64","10209   NaN
Name: trust, dtype: float64"
552,552,Thank you Delaware! #Trump2016   #MakeAmericaGreatAgain #TrumpTrain  https://t.co/qLXTzQPbEj https://t.co/ofhbM9bcOI,False,9337,,4/23/2016 19:30,False,,723957000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3355,False,False,,,-1,2.5,12.875,115,0,0,2,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.715,0.285,1.4199,0,0,0,0,0,0,0,0,0,0
553,553,Thank you Bridgeport; Connecticut!  #MakeAmericaGreatAgain #Trump2016  https://t.co/GCtTKnNq06 https://t.co/qcuDCyBzCN,False,8071,,4/23/2016 19:27,False,,723956000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2474,False,False,,,-1,2.5,13.25,117,0,0,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.715,0.285,1.4199,0,0,0,0,0,0,0,0,0,0
554,554,Thank you Waterbury; Connecticut!  #MakeAmericaGreatAgain #Trump2016  https://t.co/5eZ5nVQbE9 https://t.co/OoQAAKWUUq,False,9134,,4/23/2016 16:10,False,,723907000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2775,False,False,,,-1,2.5,13.125,116,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.715,0.285,1.4199,0,0,0,0,0,0,0,0,0,0
555,555,#MakeAmericaGreatAgain  Video: https://t.co/Dsa2v9X3ol https://t.co/aGUHmO98Xm,False,8981,,4/23/2016 14:44,False,,723885000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3327,False,False,,,-1,2.0,18.0,78,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
556,556,Pennsylvania: Cast your vote for Trump for POTUS &amp; ALSO vote for the TRUMP DELEGATES in your congressional district! https://t.co/1utaLLMfUa,False,16160,,4/23/2016 13:58,False,,723874000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7823,False,False,,,-1,7.0,6.15,143,0,4,3,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,1.0,0.0,1.0,"1857   NaN
Name: anger, dtype: float64","1857   NaN
Name: anticipation, dtype: float64","1857   NaN
Name: disgust, dtype: float64","1857   NaN
Name: fear, dtype: float64","1857   NaN
Name: joy, dtype: float64","1857   NaN
Name: negative, dtype: float64","1857   NaN
Name: positive, dtype: float64","1857   NaN
Name: sadness, dtype: float64","1857   NaN
Name: surprise, dtype: float64","1857   NaN
Name: trust, dtype: float64"
557,557,Will be spending the day campaigning in Connecticut; another state where jobs are being stolen by other countries. I will stop this fast!,False,13475,,4/23/2016 12:37,False,,723853000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4344,False,False,,,1,11.5,4.913043478260869,136,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0.778,0.0,0.31000000000000005,"11823   NaN
Name: anger, dtype: float64","11823   NaN
Name: anticipation, dtype: float64","11823   NaN
Name: disgust, dtype: float64","11823   NaN
Name: fear, dtype: float64","11823   NaN
Name: joy, dtype: float64","11823   NaN
Name: negative, dtype: float64","11823   NaN
Name: positive, dtype: float64","11823   NaN
Name: sadness, dtype: float64","11823   NaN
Name: surprise, dtype: float64","11823   NaN
Name: trust, dtype: float64"
558,558,Thank you Pennsylvania! #Trump2016  https://t.co/Y3UBsxBQmg https://t.co/ie23QdsVTe,False,11295,,4/23/2016 1:17,False,,723682000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3966,False,False,,,-1,2.0,12.333333333333334,82,0,0,2,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.642,0.358,1.4199,0,0,0,0,0,0,0,0,0,0
559,559,Thank you Indiana! Was great seeing everyone on Wednesday! I will be back soon! #Trump2016  https://t.co/mWfLxYKPbk https://t.co/62DKEm5XVm,False,12810,,4/23/2016 0:03,False,,723663000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4344,False,False,,,-1,3.1666666666666665,6.882352941176471,138,0,0,3,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.652,0.348,1.8164,"975    0
Name: anger, dtype: int64","975    0
Name: anticipation, dtype: int64","975    0
Name: disgust, dtype: int64","975    0
Name: fear, dtype: int64","975    0
Name: joy, dtype: int64","975    0
Name: negative, dtype: int64","975    0
Name: positive, dtype: int64","975    0
Name: sadness, dtype: int64","975    0
Name: surprise, dtype: int64","975    0
Name: trust, dtype: int64"
